UserID,MessageTime,Quote,Text
33337419,2024-08-22 15:20:00,"[['33323684'], {'blockid': '1572586', 'data_source': '33323684', 'data_text': '\n\nhavorx said:\n\n\n\nCó ai process với shopback gần đây không em xin ít review với \n\nClick to expand...\n\n'}]","



havorx said:



Có ai process với shopback gần đây không em xin ít review với 

Click to expand...

3 vòng: OA, Live-coding + CS Fundamental, culture fit

 
"
33337632,2024-08-22 15:33:00,"[['33337419'], {'blockid': '1942696', 'data_source': '33337419', 'data_text': '\n\nJinggeNt said:\n\n\n\n3 vòng: OA, Live-coding + CS Fundamental, culture fit\n\nClick to expand...\n\n'}]","



JinggeNt said:



3 vòng: OA, Live-coding + CS Fundamental, culture fit

Click to expand...

Của em thì hơi khác bác, không thấy HR báo có cái OA nào mà interview thẳng luôn 

 
"
33338213,2024-08-22 16:06:00,"[['33337632'], {'blockid': '1572586', 'data_source': '33337632', 'data_text': '\n\nhavorx said:\n\n\n\nCủa em thì hơi khác bác, không thấy HR báo có cái OA nào mà interview thẳng luôn \n\nClick to expand...\n\n'}]","



havorx said:



Của em thì hơi khác bác, không thấy HR báo có cái OA nào mà interview thẳng luôn 

Click to expand...

role gì bác, mà role gì chả có OA nhỉ

 
"
33338577,2024-08-22 16:28:00,"[['33338213'], {'blockid': '1943549', 'data_source': '33338213', 'data_text': '\n\nishigami said:\n\n\n\nrole gì bác, mà role gì chả có OA nhỉ\n\nClick to expand...\n\n'}]","



ishigami said:



role gì bác, mà role gì chả có OA nhỉ

Click to expand...

Em process role backend, chuẩn bị pvan rùi

 
"
33340413,2024-08-22 18:59:00,[],"

lạ nhỉ, e mới làm có OA mà

 
"
33343746,2024-08-22 23:59:00,"[['33338577'], {'blockid': '1572586', 'data_source': '33338577', 'data_text': '\n\nhavorx said:\n\n\n\nEm process role backend, chuẩn bị pvan rùi\n\nClick to expand...\n\n'}, ['33340413'], {'blockid': '1943549', 'data_source': '33340413', 'data_text': '\n\nishigami said:\n\n\n\nlạ nhỉ, e mới làm có OA mà\n\nClick to expand...\n\n'}]","



havorx said:



Em process role backend, chuẩn bị pvan rùi

Click to expand...




ishigami said:



lạ nhỉ, e mới làm có OA mà

Click to expand...

các bác pv level gì thế

 
"
33408746,2024-08-27 11:52:00,"[['32860002'], {'blockid': '1653529', 'data_source': '32860002', 'data_text': '\n\nteeeeeeeee said:\n\n\n\nGần đây mình có phỏng vấn Naver ở vị trí Senior Frontend Engineer (T7/2024)\n\nNơi nộp CV: Linkedin\nChuẩn bị: Leetcode, kiến thức về FE, etc\nOA:  20 Câu trắc nghiệm, 5 câu code (easy)\nRound 1: Phỏng vấn techincal 30p với 1 anh FE người Việt.\nRound 2: Phỏng vấn technical với 2 anh FE người Việt. Nội dung buổi pv nói về nơi làm việc cũ, r mấy cái web development căn bản, JS fundemental, React, etc. Đánh giá: Hai anh phỏng vấn người Việt rất nice, câu hỏi không khó nhưng đòi hỏi phải hiểu sâu, hỏi không phải kiểu đánh đố ứng viên, trong lúc pv có 1 bài live-code nhẹ nhàng giải trí (Mình may mắn nên được hỏi 2sum \n\n\n ).\nRound 3: Phỏng vấn với một ông tech lead người Hàn Quốc (tên là Ken).\nMới đầu phỏng vấn thì hỏi về quá trình làm việc ở cty cũ, sau đó đề cập tới MFE, ông này có vẻ khá là anti MFE và trong lúc phỏng vấn tỏ ra rất thượng đẳng.\nMình còn nhớ ổng hỏi tại sao cty cũ mình lại sử dụng MFE (ở đây có 1 điểm khá tù là hỏi về tech nhưng bắt buộc phải có comtor phiên dịch - mình có chủ động yêu cầu giải thích bằng tiếng Anh nhưng ổng không chịu và đòi nói bằng tiếng Việt để bạn comtor dịch \n\n ). Sau khi mình giải thích (bao gồm cả nói về ưu điểm, nhược điểm và những khó khăn mà mình gặp phải) thì ông ấy không chấp nhận và có nói lại rằng:\n\n\n\n Mình bắt đầu thấy kì kì vì mắc gì phải lôi người VN vào r còn outsource. Mình mới chủ động hỏi lại nếu vậy thì bên Naver có đang sử dụng MFE hay không và nếu không thì tại sao Monolith lại là ưu tiên của Naver hơn. Ông người Hàn mới trả lời lại không đúng trọng tâm câu hỏi mà nói qua hướng khác là:\n\nSau đó mình không đặt câu hỏi thêm nữa.\nSau đó là session với hai bác người Hàn (CEO và CTO), nội dung buổi phỏng vấn là về cách làm việc ở cty cũ và Culture Fit.\n\nNói chung thì Naver vẫn chưa có kq chính thức cho mình nhưng mình không hy vọng gì nhiều sau Round 2. Cảm thấy ông tech lead người Hàn không tôn trọng ứng viên và thượng đẳng quá \n\n\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



Gần đây mình có phỏng vấn Naver ở vị trí Senior Frontend Engineer (T7/2024)

Nơi nộp CV: Linkedin
Chuẩn bị: Leetcode, kiến thức về FE, etc
OA:  20 Câu trắc nghiệm, 5 câu code (easy)
Round 1: Phỏng vấn techincal 30p với 1 anh FE người Việt.
Round 2: Phỏng vấn technical với 2 anh FE người Việt. Nội dung buổi pv nói về nơi làm việc cũ, r mấy cái web development căn bản, JS fundemental, React, etc. Đánh giá: Hai anh phỏng vấn người Việt rất nice, câu hỏi không khó nhưng đòi hỏi phải hiểu sâu, hỏi không phải kiểu đánh đố ứng viên, trong lúc pv có 1 bài live-code nhẹ nhàng giải trí (Mình may mắn nên được hỏi 2sum 


 ).
Round 3: Phỏng vấn với một ông tech lead người Hàn Quốc (tên là Ken).
Mới đầu phỏng vấn thì hỏi về quá trình làm việc ở cty cũ, sau đó đề cập tới MFE, ông này có vẻ khá là anti MFE và trong lúc phỏng vấn tỏ ra rất thượng đẳng.
Mình còn nhớ ổng hỏi tại sao cty cũ mình lại sử dụng MFE (ở đây có 1 điểm khá tù là hỏi về tech nhưng bắt buộc phải có comtor phiên dịch - mình có chủ động yêu cầu giải thích bằng tiếng Anh nhưng ổng không chịu và đòi nói bằng tiếng Việt để bạn comtor dịch 

 ). Sau khi mình giải thích (bao gồm cả nói về ưu điểm, nhược điểm và những khó khăn mà mình gặp phải) thì ông ấy không chấp nhận và có nói lại rằng:



 Mình bắt đầu thấy kì kì vì mắc gì phải lôi người VN vào r còn outsource. Mình mới chủ động hỏi lại nếu vậy thì bên Naver có đang sử dụng MFE hay không và nếu không thì tại sao Monolith lại là ưu tiên của Naver hơn. Ông người Hàn mới trả lời lại không đúng trọng tâm câu hỏi mà nói qua hướng khác là:

Sau đó mình không đặt câu hỏi thêm nữa.
Sau đó là session với hai bác người Hàn (CEO và CTO), nội dung buổi phỏng vấn là về cách làm việc ở cty cũ và Culture Fit.

Nói chung thì Naver vẫn chưa có kq chính thức cho mình nhưng mình không hy vọng gì nhiều sau Round 2. Cảm thấy ông tech lead người Hàn không tôn trọng ứng viên và thượng đẳng quá 



Click to expand...

bác có offer chưa bác?

 
"
33408978,2024-08-27 12:06:00,"[['33408746'], {'blockid': '1993012', 'data_source': '33408746', 'data_text': '\n\ndevlord said:\n\n\n\nbác có offer chưa bác?\n\nClick to expand...\n\n'}]","



devlord said:



bác có offer chưa bác?

Click to expand...

có r bác mà mình reject r

 
"
33409076,2024-08-27 12:12:00,"[['33408978'], {'blockid': '1653529', 'data_source': '33408978', 'data_text': '\n\nteeeeeeeee said:\n\n\n\ncó r bác mà mình reject r\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



có r bác mà mình reject r

Click to expand...

Offer đc khoảng nhiêu bác?

 
"
33409091,2024-08-27 12:13:00,"[['33409076'], {'blockid': '1713707', 'data_source': '33409076', 'data_text': '\n\nbuonlixi said:\n\n\n\nOffer đc khoảng nhiêu bác?\n\nClick to expand...\n\n'}]","



buonlixi said:



Offer đc khoảng nhiêu bác?

Click to expand...

55 gross, tui có update bên thread chia sẻ mức lương á fence

 
"
33409320,2024-08-27 12:29:00,"[['33409091'], {'blockid': '1653529', 'data_source': '33409091', 'data_text': '\n\nteeeeeeeee said:\n\n\n\n55 gross, tui có update bên thread chia sẻ mức lương á fence\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



55 gross, tui có update bên thread chia sẻ mức lương á fence

Click to expand...

55 là do fen bị hạ level xuống mid hay vẫn là Sen vậy fen.

 
"
33410212,2024-08-27 13:35:00,"[['33409320'], {'blockid': '1789779', 'data_source': '33409320', 'data_text': '\n\nh_ngyn said:\n\n\n\n55 là do fen bị hạ level xuống mid hay vẫn là Sen vậy fen.\n\nClick to expand...\n\n'}]","



h_ngyn said:



55 là do fen bị hạ level xuống mid hay vẫn là Sen vậy fen.

Click to expand...

bên Naver nhắn là map mình vô đầu của mid

 
"
33412022,2024-08-27 15:19:00,"[['33410212'], {'blockid': '1653529', 'data_source': '33410212', 'data_text': '\n\nteeeeeeeee said:\n\n\n\nbên Naver nhắn là map mình vô đầu của mid\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



bên Naver nhắn là map mình vô đầu của mid

Click to expand...

Đầu mid mà 55, bên Naver range kinh vậy sao. @@

 
"
33412348,2024-08-27 15:36:00,"[['33409091'], {'blockid': '1653529', 'data_source': '33409091', 'data_text': '\n\nteeeeeeeee said:\n\n\n\n55 gross, tui có update bên thread chia sẻ mức lương á fence\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



55 gross, tui có update bên thread chia sẻ mức lương á fence

Click to expand...

bác có phải show payslip k?

 
"
33412978,2024-08-27 16:07:00,"[['33412348'], {'blockid': '1993012', 'data_source': '33412348', 'data_text': '\n\ndevlord said:\n\n\n\nbác có phải show payslip k?\n\nClick to expand...\n\n'}]","



devlord said:



bác có phải show payslip k?

Click to expand...

Thấy ai pv đây cũng kêu phải show

 
"
33432412,2024-08-28 18:39:00,"[['33323684'], {'blockid': '1572586', 'data_source': '33323684', 'data_text': '\n\nhavorx said:\n\n\n\nCó ai process với shopback gần đây không em xin ít review với \n\nClick to expand...\n\n'}]","



havorx said:



Có ai process với shopback gần đây không em xin ít review với 

Click to expand...

Bác apply ShopBack hở :3

 
"
33433590,2024-08-28 20:13:00,"[['33408978'], {'blockid': '1653529', 'data_source': '33408978', 'data_text': '\n\nteeeeeeeee said:\n\n\n\ncó r bác mà mình reject r\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



có r bác mà mình reject r

Click to expand...

bác cho e xin thông tin liên hệ tâm sự hỏi thăm về naver được ko, zép lào hoặc gờ meo hay phở bò gì đó

 
"
33435494,2024-08-28 22:34:00,"[['33410212'], {'blockid': '1653529', 'data_source': '33410212', 'data_text': '\n\nteeeeeeeee said:\n\n\n\nbên Naver nhắn là map mình vô đầu của mid\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



bên Naver nhắn là map mình vô đầu của mid

Click to expand...

bên naver bác pv bằng tiếng anh hay việt vậy ạ

 
"
33436013,2024-08-28 23:20:00,"[['33435494'], {'blockid': '1837361', 'data_source': '33435494', 'data_text': '\n\n@bdv96 said:\n\n\n\nbên naver bác pv bằng tiếng anh hay việt vậy ạ\n\nClick to expand...\n\n'}]","



@bdv96 said:



bên naver bác pv bằng tiếng anh hay việt vậy ạ

Click to expand...

bac pv role j, tuy role, em toi backend nodejs fulleng

 
"
33436486,2024-08-29 00:14:00,"[['33432412'], {'blockid': '2035408', 'data_source': '33432412', 'data_text': '\n\nCapta1n_Shy said:\n\n\n\nBác apply ShopBack hở :3\n\nClick to expand...\n\n'}]","



Capta1n_Shy said:



Bác apply ShopBack hở :3

Click to expand...

yep em đang process với bên đó

 
"
