UserID,MessageTime,Quote,Text
31510386,2024-04-26 18:18:00,"[['31509866'], {'blockid': '1874378', 'data_source': '31509866', 'data_text': '\n\nsjk013 said:\n\n\n\ne đã apply vào Naver được 2 lần và cả 2 lần đều đến hết vòng cuối cùng\nLần 1(năm ngoái) thì pass hết cả 3 vòng xong cuối cùng bảo job pending\nLần 2(năm nay) cũng đi đến được vòng cuối cùng, bắt đợi nửa tháng mới có kết quả xong cuối cùng bảo mindset k hợp -> tạch, làm mất rất nhiều thời gian, sao từ đâu không nói vậy luôn đi\nVì e có làm bài test cả 2 lần nên bác nào có nhu cầu muốn apply thì liên hệ e nhận bài test trước (500k)\n\nClick to expand...\n\n'}]","



sjk013 said:



e đã apply vào Naver được 2 lần và cả 2 lần đều đến hết vòng cuối cùng
Lần 1(năm ngoái) thì pass hết cả 3 vòng xong cuối cùng bảo job pending
Lần 2(năm nay) cũng đi đến được vòng cuối cùng, bắt đợi nửa tháng mới có kết quả xong cuối cùng bảo mindset k hợp -> tạch, làm mất rất nhiều thời gian, sao từ đâu không nói vậy luôn đi
Vì e có làm bài test cả 2 lần nên bác nào có nhu cầu muốn apply thì liên hệ e nhận bài test trước (500k)

Click to expand...

Có kí giấy gì trước test không 
Có thì hơi mệt cho bác đó nhen

 
"
31510426,2024-04-26 18:22:00,"[['31509866'], {'blockid': '1874378', 'data_source': '31509866', 'data_text': '\n\nsjk013 said:\n\n\n\ne đã apply vào Naver được 2 lần và cả 2 lần đều đến hết vòng cuối cùng\nLần 1(năm ngoái) thì pass hết cả 3 vòng xong cuối cùng bảo job pending\nLần 2(năm nay) cũng đi đến được vòng cuối cùng, bắt đợi nửa tháng mới có kết quả xong cuối cùng bảo mindset k hợp -> tạch, làm mất rất nhiều thời gian, sao từ đâu không nói vậy luôn đi\nVì e có làm bài test cả 2 lần nên bác nào có nhu cầu muốn apply thì liên hệ e nhận bài test trước (500k)\n\nClick to expand...\n\n'}]","



sjk013 said:



e đã apply vào Naver được 2 lần và cả 2 lần đều đến hết vòng cuối cùng
Lần 1(năm ngoái) thì pass hết cả 3 vòng xong cuối cùng bảo job pending
Lần 2(năm nay) cũng đi đến được vòng cuối cùng, bắt đợi nửa tháng mới có kết quả xong cuối cùng bảo mindset k hợp -> tạch, làm mất rất nhiều thời gian, sao từ đâu không nói vậy luôn đi
Vì e có làm bài test cả 2 lần nên bác nào có nhu cầu muốn apply thì liên hệ e nhận bài test trước (500k)

Click to expand...

Thằng naver này pv cũng không dễ, process cũng lâu, mà bạn đến round 3 rồi mà fail vs những lí do đó, tui mạn phép đoán, case của bạn pending để chờ UV khác nào ngon hơn )). Công ty cũng k cần người cho lắm.

 
"
31512699,2024-04-26 21:33:00,[],"

e đang tìm ứng viên C++ ở Hà Nội & Đà Nẵng. Bác nào có hơn 1 năm kinh nghiệm thì inbox e nhé. Em cảm ơn ạ

 
"
31514461,2024-04-27 00:04:00,"[['31509866'], {'blockid': '1874378', 'data_source': '31509866', 'data_text': '\n\nsjk013 said:\n\n\n\ne đã apply vào Naver được 2 lần và cả 2 lần đều đến hết vòng cuối cùng\nLần 1(năm ngoái) thì pass hết cả 3 vòng xong cuối cùng bảo job pending\nLần 2(năm nay) cũng đi đến được vòng cuối cùng, bắt đợi nửa tháng mới có kết quả xong cuối cùng bảo mindset k hợp -> tạch, làm mất rất nhiều thời gian, sao từ đâu không nói vậy luôn đi\nVì e có làm bài test cả 2 lần nên bác nào có nhu cầu muốn apply thì liên hệ e nhận bài test trước (500k)\n\nClick to expand...\n\n'}]","



sjk013 said:



e đã apply vào Naver được 2 lần và cả 2 lần đều đến hết vòng cuối cùng
Lần 1(năm ngoái) thì pass hết cả 3 vòng xong cuối cùng bảo job pending
Lần 2(năm nay) cũng đi đến được vòng cuối cùng, bắt đợi nửa tháng mới có kết quả xong cuối cùng bảo mindset k hợp -> tạch, làm mất rất nhiều thời gian, sao từ đâu không nói vậy luôn đi
Vì e có làm bài test cả 2 lần nên bác nào có nhu cầu muốn apply thì liên hệ e nhận bài test trước (500k)

Click to expand...

Mình cũng như bác là năm ngoái cũng pending, năm thì may mắn hơn cũng pass nhưng offer cũng không ngon như ae trên thread review những năm trước, bản thân mình và những người mình quen onboard trong đợt này đều review như vậy. Còn đề làm test thì mình thấy có khá nhiều bộ đề, at least là cho vị trí BE, mình và các ae khác đều không trùng đề. Nên mình thấy chỗ này của bác chỉ dừng ở mức tham khảo được thôi.

 
"
31517700,2024-04-27 09:13:00,"[['31510386'], {'blockid': '1873540', 'data_source': '31510386', 'data_text': '\n\nthapnhat111 said:\n\n\n\nCó kí giấy gì trước test không\nCó thì hơi mệt cho bác đó nhen\n\nClick to expand...\n\n'}]","



thapnhat111 said:



Có kí giấy gì trước test không
Có thì hơi mệt cho bác đó nhen

Click to expand...

k bác ạ, e bên fe có đề làm giao diện nên ngta còn cho tải đề về để làm mà bác

 
"
31517831,2024-04-27 09:23:00,"[['31515094'], {'blockid': '1918050', 'data_source': '31515094', 'data_text': '\n\nNguyenQUy1801 said:\n\n\n\nCho e xin quy trình pvan được k ạ\n\nClick to expand...\n\n'}]","



NguyenQUy1801 said:



Cho e xin quy trình pvan được k ạ

Click to expand...

Này của BE thì có 3 vòng thôi
V1: Làm test hackerrank 3 câu
Coding
V2: Pv online 2 section. Section 1 gặp lead Hàn, section 2 thì gặp 2 tech lead VN. Vòng này hỏi tech và có live coding nhẹ nhàng
V3: Gặp CEO, CTO người Hàn
100% tiếng Việt và các round có người Hàn đều có phiên dịch

 
"
31518067,2024-04-27 09:38:00,"[['31517831'], {'blockid': '1966620', 'data_source': '31517831', 'data_text': '\n\nxSugarKingx said:\n\n\n\nNày của BE thì có 3 vòng thôi\nV1: Làm test hackerrank 3 câu\nCoding\nV2: Pv online 2 section. Section 1 gặp lead Hàn, section 2 thì gặp 2 tech lead VN. Vòng này hỏi tech và có live coding nhẹ nhàng\nV3: Gặp CEO, CTO người Hàn\n100% tiếng Việt và các round có người Hàn đều có phiên dịch\n\nClick to expand...\n\n'}]","



xSugarKingx said:



Này của BE thì có 3 vòng thôi
V1: Làm test hackerrank 3 câu
Coding
V2: Pv online 2 section. Section 1 gặp lead Hàn, section 2 thì gặp 2 tech lead VN. Vòng này hỏi tech và có live coding nhẹ nhàng
V3: Gặp CEO, CTO người Hàn
100% tiếng Việt và các round có người Hàn đều có phiên dịch

Click to expand...

Naver Sài Gòn à thím, k thấy Naver HN tuyển BE nhỉ

 
"
31519532,2024-04-27 11:12:00,"[['31518067'], {'blockid': '1418575', 'data_source': '31518067', 'data_text': '\n\nluiz said:\n\n\n\nNaver Sài Gòn à thím, k thấy Naver HN tuyển BE nhỉ\n\nClick to expand...\n\n'}]","



luiz said:



Naver Sài Gòn à thím, k thấy Naver HN tuyển BE nhỉ

Click to expand...

Vâng bác, mình thấy HCM đang scale nên đang tuyển nhiều

 
"
31549026,2024-04-29 16:28:00,"[['31519532'], {'blockid': '1966620', 'data_source': '31519532', 'data_text': '\n\nxSugarKingx said:\n\n\n\nVâng bác, mình thấy HCM đang scale nên đang tuyển nhiều\n\nClick to expand...\n\n'}]","



xSugarKingx said:



Vâng bác, mình thấy HCM đang scale nên đang tuyển nhiều

Click to expand...

Line HN thấy tuyển rồi, chắc sắp tới lượt naver , có thím nào HN muốn apply naver k 

 
"
31589186,2024-05-02 16:19:00,[],"

Bác nào phỏng vấn Tyme rồi cho mình xin thông tin với 

 
"
