UserID,MessageTime,Quote,Text
33613876,2024-09-10 09:00:00,"[['33613808'], {'blockid': '590446', 'data_source': '33613808', 'data_text': '\n\nbitua1412 said:\n\n\n\n2 job gần đây mình kiếm dc toàn nhờ reference từ người quen, bạn bè cũ ở các công ty trước\nbởi vậy ngành này mà ngoại giao với giữ mối quan hệ tốt thì cũng có lợi lắm\n\nClick to expand...\n\n'}]","



bitua1412 said:



2 job gần đây mình kiếm dc toàn nhờ reference từ người quen, bạn bè cũ ở các công ty trước
bởi vậy ngành này mà ngoại giao với giữ mối quan hệ tốt thì cũng có lợi lắm

Click to expand...

này thì ngành nào cũng vậy mà bác. Nhưng mà e lướt trên itviec, topdev thì việc it đã ít mà toàn leader, senior hay minimum 3 year+. Lấy đâu ra cho mấy thằng fresher 


 ngành này lạiít khi ngoại giao, cho nên ai mà ngoại giao dc thì lại là +

 
"
33613901,2024-09-10 09:01:00,"[['33613876'], {'blockid': '2037216', 'data_source': '33613876', 'data_text': '\n\nchubemuidai said:\n\n\n\nnày thì ngành nào cũng vậy mà bác. Nhưng mà e lướt trên itviec, topdev thì việc it đã ít mà toàn leader, senior hay minimum 3 year+. Lấy đâu ra cho mấy thằng fresher \n\n ngành này lạiít khi ngoại giao, cho nên ai mà ngoại giao dc thì lại là +\n\nClick to expand...\n\n'}]","



chubemuidai said:



này thì ngành nào cũng vậy mà bác. Nhưng mà e lướt trên itviec, topdev thì việc it đã ít mà toàn leader, senior hay minimum 3 year+. Lấy đâu ra cho mấy thằng fresher 

 ngành này lạiít khi ngoại giao, cho nên ai mà ngoại giao dc thì lại là +

Click to expand...

fresher thì chịu bác ạ
tầm này cty toàn tuyển mid/sen thôi, tầm junior 1-2 yoe còn chật vật nữa chứ nói gì fresher

 
"
33613994,2024-09-10 09:06:00,[],"

Bác nào phỏng vấn Senior DevOps bên Anh Hùng Lao Động chưa ạ, cho em xin ít review với, em vừa làm OA bên đấy, kết quả cũng khá khả quan, em nộp CV thẳng qua Linkedin nên chưa nói chuyện với HR được miếng nào @@, không biết có bị đánh giá là thiếu giao tiếp k. Em gửi mail hỏi thì HR bảo nếu pass OA thì sẽ có 1 buổi HR call 30mins

 
"
33614060,2024-09-10 09:10:00,"[['33613901'], {'blockid': '590446', 'data_source': '33613901', 'data_text': '\n\nbitua1412 said:\n\n\n\nfresher thì chịu bác ạ\ntầm này cty toàn tuyển mid/sen thôi, tầm junior 1-2 yoe còn chật vật nữa chứ nói gì fresher\n\nClick to expand...\n\n'}]","



bitua1412 said:



fresher thì chịu bác ạ
tầm này cty toàn tuyển mid/sen thôi, tầm junior 1-2 yoe còn chật vật nữa chứ nói gì fresher

Click to expand...

qua giờ e nộp tầm 30 công ty. Đúng dc 1 cty gọi screen phone. Cònlại đang có dấu hiệu reject. Và nhìn qua thị trường thì job refill gần như là rất ít luôn. Haizz. Chắc kiếm mấy đứa bạn hỏi thử

 
"
33614399,2024-09-10 09:27:00,"[['33614060'], {'blockid': '2037216', 'data_source': '33614060', 'data_text': '\n\nchubemuidai said:\n\n\n\nqua giờ e nộp tầm 30 công ty. Đúng dc 1 cty gọi screen phone. Cònlại đang có dấu hiệu reject. Và nhìn qua thị trường thì job refill gần như là rất ít luôn. Haizz. Chắc kiếm mấy đứa bạn hỏi thử\n\nClick to expand...\n\n'}]","



chubemuidai said:



qua giờ e nộp tầm 30 công ty. Đúng dc 1 cty gọi screen phone. Cònlại đang có dấu hiệu reject. Và nhìn qua thị trường thì job refill gần như là rất ít luôn. Haizz. Chắc kiếm mấy đứa bạn hỏi thử

Click to expand...

kiếm trog mấy cái gr fb ấy gr thực tập các thứ xog rồi bạn bè nữa có gì ib bảo thầy cô gth thiếu gì job  mà có exp rồi apply k gọi à

 
"
33614484,2024-09-10 09:31:00,"[['33614399'], {'blockid': '1829967', 'data_source': '33614399', 'data_text': '\n\nchiyeuemthoi said:\n\n\n\nkiếm trog mấy cái gr fb ấy gr thực tập các thứ xog rồi bạn bè nữa có gì ib bảo thầy cô gth thiếu gì job  mà có exp rồi apply k gọi à\n\nClick to expand...\n\n'}]","



chiyeuemthoi said:



kiếm trog mấy cái gr fb ấy gr thực tập các thứ xog rồi bạn bè nữa có gì ib bảo thầy cô gth thiếu gì job  mà có exp rồi apply k gọi à

Click to expand...

có gọi á thím, e mới nộp hqua thì có người gọi liền nhưng mà còn lại thì thấy chưa có gì nên k biết như nào. Tại so với lúc 2021 mình apply thực tập thì gần như cứ nộp là đi pv. Tới giờ bị layoff thì thấy mấy cty process hơi chậm thì phải ( chắc do nhiều candidate, cv mình chưa ngon)  thôi lại cày leetcode, ielts tiếp

 
"
33614544,2024-09-10 09:34:00,"[['33614484'], {'blockid': '2037216', 'data_source': '33614484', 'data_text': '\n\nchubemuidai said:\n\n\n\ncó gọi á thím, e mới nộp hqua thì có người gọi liền nhưng mà còn lại thì thấy chưa có gì nên k biết như nào. Tại so với lúc 2021 mình apply thực tập thì gần như cứ nộp là đi pv. Tới giờ bị layoff thì thấy mấy cty process hơi chậm thì phải ( chắc do nhiều candidate, cv mình chưa ngon)  thôi lại cày leetcode, ielts tiếp\n\nClick to expand...\n\n'}]","



chubemuidai said:



có gọi á thím, e mới nộp hqua thì có người gọi liền nhưng mà còn lại thì thấy chưa có gì nên k biết như nào. Tại so với lúc 2021 mình apply thực tập thì gần như cứ nộp là đi pv. Tới giờ bị layoff thì thấy mấy cty process hơi chậm thì phải ( chắc do nhiều candidate, cv mình chưa ngon)  thôi lại cày leetcode, ielts tiếp

Click to expand...

fen chắc hơn tuổi toi dạo này toi nộp cũng bị ghost nhiều ksao đâu fen thị trường h k dành cho fresher với jun rồi

 
"
33614555,2024-09-10 09:34:00,[],"

mấy nay các HR ghost khá nhiều, mình nhắn tin hỏi kết quả ko rep lại , dù pv cũng hơn 1 tiếng full eng.

 
"
33614659,2024-09-10 09:39:00,"[['33614544'], {'blockid': '1829967', 'data_source': '33614544', 'data_text': '\n\nchiyeuemthoi said:\n\n\n\nfen chắc hơn tuổi toi dạo này toi nộp cũng bị ghost nhiều ksao đâu fen thị trường h k dành cho fresher với jun rồi\n\nClick to expand...\n\n'}]","



chiyeuemthoi said:



fen chắc hơn tuổi toi dạo này toi nộp cũng bị ghost nhiều ksao đâu fen thị trường h k dành cho fresher với jun rồi

Click to expand...

em 2k1 thím ạ. Thôi cùng cố gắng thôi thím, thời điểm giờ ai kiên trì thì sẽ dễ nhận quả vàng hơn ( mình nghĩ vậy ). Đây là lúc thanh lọc mà ! Coi như cơ hội để trao dồi kiến thức

 
"
33615934,2024-09-10 10:39:00,[],"

kinh nghiệm gần 3 năm backend Java nên deal lương nhiêu vậy mấy bác

 
"
33616045,2024-09-10 10:43:00,"[['33615934'], {'blockid': '1125794', 'data_source': '33615934', 'data_text': '\n\nashvsmay00 said:\n\n\n\nkinh nghiệm gần 3 năm backend Java nên deal lương nhiêu vậy mấy bác\n\nClick to expand...\n\n'}]","



ashvsmay00 said:



kinh nghiệm gần 3 năm backend Java nên deal lương nhiêu vậy mấy bác

Click to expand...

lấy cty trước +20% cho chắc đi thím. Rồi xem xét môi trường, cơ hội nữa.

 
"
33616433,2024-09-10 11:00:00,[],"

 Thị trường tầm này có tuyển ảo không nhỉ, chứ thấy đăng tuyển quá trời mà nộp cv thì im re. Hơn chục chỗ rồi.

 
"
33625366,2024-09-10 21:05:00,"[['33616433'], {'blockid': '1721959', 'data_source': '33616433', 'data_text': '\n\nLý Thiên said:\n\n\n\n Thị trường tầm này có tuyển ảo không nhỉ, chứ thấy đăng tuyển quá trời mà nộp cv thì im re. Hơn chục chỗ rồi.\n\nClick to expand...\n\n'}]","



Lý Thiên said:



 Thị trường tầm này có tuyển ảo không nhỉ, chứ thấy đăng tuyển quá trời mà nộp cv thì im re. Hơn chục chỗ rồi.

Click to expand...

ảo thì chắc là có nhưng số lượng ít, chủ yếu là do bây giờ lượng CV apply nhiều quá nên process lâu và khắc khe hơn trước

 
"
33627720,2024-09-10 23:55:00,"[['33616433'], {'blockid': '1721959', 'data_source': '33616433', 'data_text': '\n\nLý Thiên said:\n\n\n\n Thị trường tầm này có tuyển ảo không nhỉ, chứ thấy đăng tuyển quá trời mà nộp cv thì im re. Hơn chục chỗ rồi.\n\nClick to expand...\n\n'}]","



Lý Thiên said:



 Thị trường tầm này có tuyển ảo không nhỉ, chứ thấy đăng tuyển quá trời mà nộp cv thì im re. Hơn chục chỗ rồi.

Click to expand...

Cũng có, chủ yếu do pipeline internal ref còn nhiều thì cv cold application còn lâu mới tới lượt

 
"
33628094,2024-09-11 00:36:00,"[['33625366'], {'blockid': '590446', 'data_source': '33625366', 'data_text': '\n\nbitua1412 said:\n\n\n\nảo thì chắc là có nhưng số lượng ít, chủ yếu là do bây giờ lượng CV apply nhiều quá nên process lâu và khắc khe hơn trước\n\nClick to expand...\n\n'}]","



bitua1412 said:



ảo thì chắc là có nhưng số lượng ít, chủ yếu là do bây giờ lượng CV apply nhiều quá nên process lâu và khắc khe hơn trước

Click to expand...

Các cty tha hồ đi chợ ép giá 

 
"
33628264,2024-09-11 00:58:00,[],"

Giờ có Công ty nào tuyển .net vào học hỏi được nhiều không các bác nhỉ

 
"
33628546,2024-09-11 02:36:00,"[['33199776'], {'blockid': '2029801', 'data_source': '33199776', 'data_text': '\n\nnoob_man said:\n\n\n\nDA team data thì nghe bảo ổn bác nhé! Tại tôi cũng nghỉ rồi bác ơi nên không có biết chi tiết lắm\n\nClick to expand...\n\n'}]","



noob_man said:



DA team data thì nghe bảo ổn bác nhé! Tại tôi cũng nghỉ rồi bác ơi nên không có biết chi tiết lắm

Click to expand...

Thứ 5 em phỏng vấn java fresher chỗ đó, thím share em xíu kinh nghiệm dc k

 
"
