UserID,MessageTime,Quote,Text
33436537,2024-08-29 00:23:00,"[['33436486'], {'blockid': '1572586', 'data_source': '33436486', 'data_text': '\n\nhavorx said:\n\n\n\nyep em đang process với bên đó\n\nClick to expand...\n\n'}]","



havorx said:



yep em đang process với bên đó

Click to expand...

Cỡ bao lâu là ngta gửi invatation cho bác vậy, bác pass đến vòng OA chưa

 
"
33439318,2024-08-29 09:23:00,[],"

Có bác nào process bên Amanotes chưa cho em xin review với ạ. Em đang định apply fullstack JS bên đó.

 
"
33477609,2024-08-31 17:05:00,"[['33409091'], {'blockid': '1653529', 'data_source': '33409091', 'data_text': '\n\nteeeeeeeee said:\n\n\n\n55 gross, tui có update bên thread chia sẻ mức lương á fence\n\nClick to expand...\n\n'}]","



teeeeeeeee said:



55 gross, tui có update bên thread chia sẻ mức lương á fence

Click to expand...

55tr cho middle thì cao chứ senior thì thấp. Bao năm kn rồi bạn

 
"
33477612,2024-08-31 17:05:00,"[['33474969'], {'blockid': '2033272', 'data_source': '33474969', 'data_text': '\n\ndoanak000 said:\n\n\n\nbác nào pv senior JS grab chưa? e xin review hỏi gì với, e cbi pv gòi\n\nClick to expand...\n\n'}]","



doanak000 said:



bác nào pv senior JS grab chưa? e xin review hỏi gì với, e cbi pv gòi

Click to expand...

Eng + Algo

 
"
33478008,2024-08-31 17:42:00,"[['33477609'], {'blockid': '1614485', 'data_source': '33477609', 'data_text': '\n\ncaothuphu2013 said:\n\n\n\n55tr cho middle thì cao chứ senior thì thấp. Bao năm kn rồi bạn\n\nClick to expand...\n\n'}]","



caothuphu2013 said:



55tr cho middle thì cao chứ senior thì thấp. Bao năm kn rồi bạn

Click to expand...





Tui mới 3 năm 2 tháng th fence 

via theNEXTvoz for iPhone

 
"
33484900,2024-09-01 09:21:00,"[['33484447'], {'blockid': '2033272', 'data_source': '33484447', 'data_text': '\n\ndoanak000 said:\n\n\n\nalgo kiểu giải code trên leet đồ thì em ok, nhưng mà em ớn kiểu hỏi xoay đáp xoáy ghê, e cbi vào pv vòng 1 giải algo xong ko biết ổ hỏi cái gì :<\n\nClick to expand...\n\n'}]","



doanak000 said:



algo kiểu giải code trên leet đồ thì em ok, nhưng mà em ớn kiểu hỏi xoay đáp xoáy ghê, e cbi vào pv vòng 1 giải algo xong ko biết ổ hỏi cái gì :<

Click to expand...

Còn tuỳ vào interviewer, có thể là sẽ hỏi 2 bài algo, hoặc là 1 bài algo rồi hỏi thêm về kinh nghiệm làm việc, lý thuyết. Mình thấy phỏng vấn không có xoay xoáy gì đâu.

 
"
33485165,2024-09-01 09:45:00,"[['33484459'], {'blockid': '2033272', 'data_source': '33484459', 'data_text': '\n\ndoanak000 said:\n\n\n\ntha thiết xin in4 bác để bú cái review chi tiết chứ em cũng sắp pv naver ) process của em là giật 1 phát 2 tiếng rưỡi luôn nên muốn cbi kĩ tí, e cũng pv senior mà e 5 yoe r )\n\nClick to expand...\n\n'}]","



doanak000 said:



tha thiết xin in4 bác để bú cái review chi tiết chứ em cũng sắp pv naver ) process của em là giật 1 phát 2 tiếng rưỡi luôn nên muốn cbi kĩ tí, e cũng pv senior mà e 5 yoe r )

Click to expand...

tui có review kĩ r á fence, fence cần hỏi vụ gì cứ nhắn trên đây th 

 
"
33485733,2024-09-01 10:39:00,"[['33485181'], {'blockid': '2033272', 'data_source': '33485181', 'data_text': '\n\ndoanak000 said:\n\n\n\nmún hỏi fen hỏi xoay đáp xoáy về gì, có hỏi mấy câu nào lạ lạ ko? đc thì fen rì viu mấy câu hỏi fen gặp round tech ng việt i\n\nClick to expand...\n\n'}]","



doanak000 said:



mún hỏi fen hỏi xoay đáp xoáy về gì, có hỏi mấy câu nào lạ lạ ko? đc thì fen rì viu mấy câu hỏi fen gặp round tech ng việt i

Click to expand...

câu hỏi thì fence cứ ôn kĩ JS với tất cả những thứ về web như cách browser hoạt động, ... là okie 
hỏi sâu chứ ko đánh đố

via theNEXTvoz for iPhone

 
"
33488789,2024-09-01 15:15:00,"[['33486265'], {'blockid': '2033272', 'data_source': '33486265', 'data_text': '\n\ndoanak000 said:\n\n\n\ncó hỏi typescript ko bro, đó h t toàn work js là 9, mỗi 1 project làm ts mà cũng làm kiểu thợ đụng, vs fen cho t xin mấy cái ý hỏi sâu đi, t ôn dần\n\nClick to expand...\n\n'}]","



doanak000 said:



có hỏi typescript ko bro, đó h t toàn work js là 9, mỗi 1 project làm ts mà cũng làm kiểu thợ đụng, vs fen cho t xin mấy cái ý hỏi sâu đi, t ôn dần

Click to expand...

TS ko hỏi nhưng mà FE engineer thì TS chắn chắn phải biết

 
"
33507757,2024-09-03 01:05:00,[],"

Em xin kinh nghiệm pv junior mảng webOS ở LG với các bác ơii

 
"
