UserID,MessageTime,Quote,Text
33214247,2024-08-14 21:55:00,"[['33213504'], {'blockid': '2022679', 'data_source': '33213504', 'data_text': '\n\nchuahe13579 said:\n\n\n\ncó bác nào đã từng phỏng vấn với làm việc ở VNDirect chưa\ncho em xin review với, đọc trên review công ty thấy chỗ này có vẻ lương thưởng không rõ ràng\n\nClick to expand...\n\n'}]","



chuahe13579 said:



có bác nào đã từng phỏng vấn với làm việc ở VNDirect chưa
cho em xin review với, đọc trên review công ty thấy chỗ này có vẻ lương thưởng không rõ ràng

Click to expand...

bác nào làm ở đây rồi review giúp em với

 
"
33214291,2024-08-14 21:58:00,"[['33213504'], {'blockid': '2022679', 'data_source': '33213504', 'data_text': '\n\nchuahe13579 said:\n\n\n\ncó bác nào đã từng phỏng vấn với làm việc ở VNDirect chưa\ncho em xin review với, đọc trên review công ty thấy chỗ này có vẻ lương thưởng không rõ ràng\n\nClick to expand...\n\n'}]","



chuahe13579 said:



có bác nào đã từng phỏng vấn với làm việc ở VNDirect chưa
cho em xin review với, đọc trên review công ty thấy chỗ này có vẻ lương thưởng không rõ ràng

Click to expand...

Review về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha

via theNEXTvoz for iPhone

 
"
33214415,2024-08-14 22:07:00,[],"

Xin review Alipay với ạ

 
"
33214525,2024-08-14 22:16:00,"[['33213963'], {'blockid': '1771708', 'data_source': '33213963', 'data_text': '\n\ndinhson2212 said:\n\n\n\nDXC bác nhé, ngoại trừ framework hơi khắm thì mọi thứ đều ổn, 1 tháng lên office 8 ngày là đc. Cần thì đưa cv đây nhé \n\nClick to expand...\n\n'}]","



dinhson2212 said:



DXC bác nhé, ngoại trừ framework hơi khắm thì mọi thứ đều ổn, 1 tháng lên office 8 ngày là đc. Cần thì đưa cv đây nhé 

Click to expand...

Thơm thế nhỉ, bảo sao con em tôi làm devops bên đó mà vẫn mở quán cafe nhỏ nhỏ đc, chụp ảnh up đơn hàng ngày luôn :stick:

via theNEXTvoz for iPhone

 
"
33214600,2024-08-14 22:23:00,"[['33214525'], {'blockid': '1593813', 'data_source': '33214525', 'data_text': '\n\nhaihoang267 said:\n\n\n\nThơm thế nhỉ, bảo sao con em tôi làm devops bên đó mà vẫn mở quán cafe nhỏ nhỏ đc, chụp ảnh up đơn hàng ngày luôn :stick:\n\nvia theNEXTvoz for iPhone\n\nClick to expand...\n\n'}]","



haihoang267 said:



Thơm thế nhỉ, bảo sao con em tôi làm devops bên đó mà vẫn mở quán cafe nhỏ nhỏ đc, chụp ảnh up đơn hàng ngày luôn :stick:

via theNEXTvoz for iPhone

Click to expand...

làm quen thì thoải mái lắm bác, nhiều khi sáng lên checkin xong chiều về cũng đc

 
"
33214797,2024-08-14 22:40:00,"[['33214291'], {'blockid': '2025672', 'data_source': '33214291', 'data_text': '\n\nsmthabtcl said:\n\n\n\nReview về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha\n\nvia theNEXTvoz for \n\nClick to expand...\n\n'}, ['33214291'], {'blockid': '2025672', 'data_source': '33214291', 'data_text': '\n\nsmthabtcl said:\n\n\n\nReview về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha\n\nvia theNEXTvoz for iPhone\n\nClick to expand...\n\n'}, ['33214291'], {'blockid': '2025672', 'data_source': '33214291', 'data_text': '\n\nsmthabtcl said:\n\n\n\nReview về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha\n\nvia theNEXTvoz for iP\n\nClick to expand...\n\n'}, ['33214291'], {'blockid': '2025672', 'data_source': '33214291', 'data_text': '\n\nsmthabtcl said:\n\n\n\nReview về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha\n\nvia theNEXTvoz for iPhone\n\nClick to expand...\n\n'}]","



smthabtcl said:



Review về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha

via theNEXTvoz for 

Click to expand...




smthabtcl said:



Review về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha

via theNEXTvoz for iPhone

Click to expand...




smthabtcl said:



Review về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha

via theNEXTvoz for iP

Click to expand...




smthabtcl said:



Review về VnD đúng là hại não thật  Chứng thì recommend bác vào DNSE, SSI hoặc VPS nha

via theNEXTvoz for iPhone

Click to expand...

em cũng đang lười đi pv
bác thấy môi trường ở đây sao ạ
đồng nghiệp hay cấp trên có toxic ko ạ
với lại có bị chậm lương ko ạ

 
"
33215071,2024-08-14 23:05:00,"[['33214797'], {'blockid': '2022679', 'data_source': '33214797', 'data_text': '\n\nchuahe13579 said:\n\n\n\nem cũng đang lười đi pv\nbác thấy môi trường ở đây sao ạ\nđồng nghiệp hay cấp trên có toxic ko ạ\nvới lại có bị chậm lương ko ạ\n\nClick to expand...\n\n'}]","



chuahe13579 said:



em cũng đang lười đi pv
bác thấy môi trường ở đây sao ạ
đồng nghiệp hay cấp trên có toxic ko ạ
với lại có bị chậm lương ko ạ

Click to expand...

Lương thì mình không thấy chậm bao giờ, thưởng thì nghe nói là có chậm. Môi trường thì mình thấy khá thoải mái, có bộ phần này bộ phận kia nhưng nhìn chung là mình thấy ổn.

 
"
33215128,2024-08-14 23:10:00,"[['33215071'], {'blockid': '639907', 'data_source': '33215071', 'data_text': '\n\nakaD04 said:\n\n\n\nLương thì mình không thấy chậm bao giờ, thưởng thì nghe nói là có chậm. Môi trường thì mình thấy khá thoải mái, có bộ phần này bộ phận kia nhưng nhìn chung là mình thấy ổn.\n\nClick to expand...\n\n'}, ['33215071'], {'blockid': '639907', 'data_source': '33215071', 'data_text': '\n\nakaD04 said:\n\n\n\nLương thì mình không thấy chậm bao giờ, thưởng thì nghe nói là có chậm. Môi trường thì mình thấy khá thoải mái, có bộ phần này bộ phận kia nhưng nhìn chung là mình thấy ổn.\n\nClick to expand...\n\n'}]","



akaD04 said:



Lương thì mình không thấy chậm bao giờ, thưởng thì nghe nói là có chậm. Môi trường thì mình thấy khá thoải mái, có bộ phần này bộ phận kia nhưng nhìn chung là mình thấy ổn.

Click to expand...

bác đang làm ở vndirect, chỗ lê văn lương ấy hả
ba


akaD04 said:



Lương thì mình không thấy chậm bao giờ, thưởng thì nghe nói là có chậm. Môi trường thì mình thấy khá thoải mái, có bộ phần này bộ phận kia nhưng nhìn chung là mình thấy ổn.

Click to expand...

em cảm ơn bác
bác cũng đang làm ở đây hả (chỗ lê văn lương)
cho em hỏi range lương ở đây cho từng lv khoảng bao nhiêu ạ

 
"
33215153,2024-08-14 23:12:00,"[['33215128'], {'blockid': '2022679', 'data_source': '33215128', 'data_text': '\n\nchuahe13579 said:\n\n\n\nbác đang làm ở vndirect, chỗ lê văn lương ấy hả\nba\n\nem cảm ơn bác\nbác cũng đang làm ở đây hả (chỗ lê văn lương)\ncho em hỏi range lương ở đây cho từng lv khoảng bao nhiêu ạ\n\nClick to expand...\n\n'}]","



chuahe13579 said:



bác đang làm ở vndirect, chỗ lê văn lương ấy hả
ba

em cảm ơn bác
bác cũng đang làm ở đây hả (chỗ lê văn lương)
cho em hỏi range lương ở đây cho từng lv khoảng bao nhiêu ạ

Click to expand...

Range lương thì mình ko rành lắm, nhưng mà theo mình thấy thì cũng ở mức trung bình thôi.

 
"
33215732,2024-08-15 00:26:00,"[['33213963'], {'blockid': '1771708', 'data_source': '33213963', 'data_text': '\n\ndinhson2212 said:\n\n\n\nDXC bác nhé, ngoại trừ framework hơi khắm thì mọi thứ đều ổn, 1 tháng lên office 8 ngày là đc. Cần thì đưa cv đây nhé \n\nClick to expand...\n\n'}]","



dinhson2212 said:



DXC bác nhé, ngoại trừ framework hơi khắm thì mọi thứ đều ổn, 1 tháng lên office 8 ngày là đc. Cần thì đưa cv đây nhé 

Click to expand...

Range bên này như nào á bác 

 
"
