UserID,MessageTime,Quote,Text
33522692,2024-09-04 09:56:00,"[['33519374'], {'blockid': '1719200', 'data_source': '33519374', 'data_text': '\n\nSnow.211 said:\n\n\n\ngiả vờ đuổi là có đuổi thật không fen \n\nClick to expand...\n\n'}]","



Snow.211 said:



giả vờ đuổi là có đuổi thật không fen 

Click to expand...

tức là sẽ chơi trò ""đáng lẽ công ty sẽ cắt giảm 1 số lượng nhân sự nhất định, nhưng rất may mắn ban lãnh đạo đã thống nhất sẽ ko ai phải rời đi, chỉ là năm nay ko có lương t13 thôi""

 
"
33527855,2024-09-04 14:38:00,[],"

Có ai làm dev ở FPT telecom HCM không , cho em xin review với ạ .
Sắp tới em có offer dev PHP ở bên này

 
"
33528326,2024-09-04 15:02:00,[],"

hello, Các Bác cho em xin review công ty highland coffee vị trí thực tập sinh IT ạ!

 
"
33528677,2024-09-04 15:20:00,"[['33528326'], {'blockid': '2002868', 'data_source': '33528326', 'data_text': '\n\nGoatcr7 said:\n\n\n\nhello, Các Bác cho em xin review công ty highland coffee vị trí thực tập sinh IT ạ!\n\nClick to expand...\n\n'}]","



Goatcr7 said:



hello, Các Bác cho em xin review công ty highland coffee vị trí thực tập sinh IT ạ!

Click to expand...


Coffee ko ngon lắm. Chỗ ngồi thì ầm ĩ.  
Nói đùa chứ chắc highland cx ok. 700 cửa hàng. Mỗi cửa hàng một ngày chắc đc 300 400 khách. Vậy ra cx đc 200k transaction mỗi ngày. Con số cx ko tệ 

 
"
33528911,2024-09-04 15:31:00,"[['33528677'], {'blockid': '1789001', 'data_source': '33528677', 'data_text': '\n\nViolet_7 said:\n\n\n\nCoffee ko ngon lắm. Chỗ ngồi thì ầm ĩ. \nNói đùa chứ chắc highland cx ok. 700 cửa hàng. Mỗi cửa hàng một ngày chắc đc 300 400 khách. Vậy ra cx đc 200k transaction mỗi ngày. Con số cx ko tệ \n\nClick to expand...\n\n'}]","



Violet_7 said:



Coffee ko ngon lắm. Chỗ ngồi thì ầm ĩ. 
Nói đùa chứ chắc highland cx ok. 700 cửa hàng. Mỗi cửa hàng một ngày chắc đc 300 400 khách. Vậy ra cx đc 200k transaction mỗi ngày. Con số cx ko tệ 

Click to expand...

biết đâu dc hệ thống họ outsource ở bên ngoài thì sao tím hoặc nó thuê 1 bên thứ 3 




 
"
33529530,2024-09-04 15:58:00,"[['33528911'], {'blockid': '1829967', 'data_source': '33528911', 'data_text': '\n\nchiyeuemthoi said:\n\n\n\nbiết đâu dc hệ thống họ outsource ở bên ngoài thì sao tím hoặc nó thuê 1 bên thứ 3 \n\n\n\nClick to expand...\n\n'}]","



chiyeuemthoi said:



biết đâu dc hệ thống họ outsource ở bên ngoài thì sao tím hoặc nó thuê 1 bên thứ 3 



Click to expand...

thế thì cook 

 
"
33529578,2024-09-04 16:00:00,"[['33528677'], {'blockid': '1789001', 'data_source': '33528677', 'data_text': '\n\nViolet_7 said:\n\n\n\nCoffee ko ngon lắm. Chỗ ngồi thì ầm ĩ. \nNói đùa chứ chắc highland cx ok. 700 cửa hàng. Mỗi cửa hàng một ngày chắc đc 300 400 khách. Vậy ra cx đc 200k transaction mỗi ngày. Con số cx ko tệ \n\nClick to expand...\n\n'}]","



Violet_7 said:



Coffee ko ngon lắm. Chỗ ngồi thì ầm ĩ. 
Nói đùa chứ chắc highland cx ok. 700 cửa hàng. Mỗi cửa hàng một ngày chắc đc 300 400 khách. Vậy ra cx đc 200k transaction mỗi ngày. Con số cx ko tệ 

Click to expand...

app trông đểu quá

 
"
33535039,2024-09-04 22:32:00,[],"

Cho em xin review về công ty EnglishWing Vietnam với ạ vị trí fullstack ạ

 
"
33535930,2024-09-05 00:18:00,"[['33529578'], {'blockid': '1721000', 'data_source': '33529578', 'data_text': '\n\ntien226anh said:\n\n\n\napp trông đểu quá\n\nClick to expand...\n\n'}]","



tien226anh said:



app trông đểu quá

Click to expand...

Bên họ có tuyển vị trí app không bác nhỉ. E làm cross platform cả RN lẫn Flutter thấy mấy bên product như Circle K với highland App khá lởm k biết họ có tuyển thêm mobile k nhỉ :V

 
"
33537540,2024-09-05 08:36:00,"[['33535930'], {'blockid': '1737134', 'data_source': '33535930', 'data_text': '\n\nKhiemk31 said:\n\n\n\nBên họ có tuyển vị trí app không bác nhỉ. E làm cross platform cả RN lẫn Flutter thấy mấy bên product như Circle K với highland App khá lởm k biết họ có tuyển thêm mobile k nhỉ :V\n\nClick to expand...\n\n'}]","



Khiemk31 said:



Bên họ có tuyển vị trí app không bác nhỉ. E làm cross platform cả RN lẫn Flutter thấy mấy bên product như Circle K với highland App khá lởm k biết họ có tuyển thêm mobile k nhỉ :V

Click to expand...

nó outsource chứ chắc gì đã có team mobile mà tuyển thím

 
"
