UserID,MessageTime,Quote,Text
29813353,2024-01-10 17:09:00,[],"

Ai interview frontend ở Zalo rùi cho mình xin review với ạ

 
"
29915374,2024-01-17 01:32:00,"[['29598514'], {'blockid': '1955641', 'data_source': '29598514', 'data_text': '\n\nthanh quoc said:\n\n\n\nbác ơi bác phỏng vấn ổn k , cho e xin kinh nghiệm với ạ em cũng cbi phỏng vấn đây ạ @@\n\nClick to expand...\n\n'}]","



thanh quoc said:



bác ơi bác phỏng vấn ổn k , cho e xin kinh nghiệm với ạ em cũng cbi phỏng vấn đây ạ @@

Click to expand...

Cho xin ít rv về công ty Finpros này đi các fen. Không hiểu sao tất cả các trang tin review về công ty này đều bị biến mất lạ kỳ

 
"
29919897,2024-01-17 10:50:00,"[['29813353'], {'blockid': '1934960', 'data_source': '29813353', 'data_text': '\n\ncmtryyy said:\n\n\n\nAi interview frontend ở Zalo rùi cho mình xin review với ạ\n\nClick to expand...\n\n'}]","



cmtryyy said:



Ai interview frontend ở Zalo rùi cho mình xin review với ạ

Click to expand...

Bác pv chưa á

 
"
29920390,2024-01-17 11:08:00,"[['29919897'], {'blockid': '1803083', 'data_source': '29919897', 'data_text': '\n\nYoung_Dev_In_SG said:\n\n\n\nBác pv chưa á\n\nClick to expand...\n\n'}]","



Young_Dev_In_SG said:



Bác pv chưa á

Click to expand...

mới phonescreen bác ơi mà chưa thấy feedback j

 
"
29975834,2024-01-20 12:37:00,"[['25814407'], {'blockid': '1889573', 'data_source': '25814407', 'data_text': '\n\nUchihaTaft said:\n\n\n\nCác bác cho e xin kinh nghiệm phỏng vấn Finpros với ạ, mai em phỏng vấn role AI Quantitative Research. Em cảm ơn ạ.\n\nGửi từ Samsung SCV38 bằng vozFApp\n\nClick to expand...\n\n'}]","



UchihaTaft said:



Các bác cho e xin kinh nghiệm phỏng vấn Finpros với ạ, mai em phỏng vấn role AI Quantitative Research. Em cảm ơn ạ.

Gửi từ Samsung SCV38 bằng vozFApp

Click to expand...

chấm

 
"
29979186,2024-01-20 17:13:00,[],"

chia sẻ với các bác kinh nghiệm pv gần đây nhất của mình

mình pv ở vị trí fullstack nhưng heavy backend java, 1 round only. Dạo đầu thì pv giao tiếp bằng tiếng anh, câu hỏi xoay quanh các chủ đề:

Giới thiệu bản thân
Chia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất
Lí do rời công ty cũ vào thời điểm này (mình pv thời điểm 11/2023)
Mong muốn tìm kiếm công việc và môi trường như thế nào

Chuyển qua đoạn pv tech, hỏi về khá nhiều thứ từ backend, frontend, mobile, DB. Mình nhớ một vài câu hỏi chính là:

Reactive Programming và cách ứng dụng nó trong Java
Điểm mạnh và điểm yếu khi làm việc với multi-threading trong Java.
Mô tả tổng quan về cơ chế Garbage Collection trong Java
Làm thế nào để index một document vào Elasticsearch từ Java
Sự khác biệt giữa SSR và CSR
Lợi/hại của việc column indexing
...
Còn kha khá câu nữa nhưng ko nhớ hết 

Giai đoạn tiếp theo là phần giải quyết vấn đề. Interviewer đưa ra 1 số vấn đề và hỏi mình đề xuất phương pháp giải quyết. Phần này thì chủ yếu xem xét khả năng giải quyết tình huống trong thực tế chứ ko có phải dạng đưa bài code rồi hỏi cách giải nên cũng ko có gì để kể

Cuối cùng là phần culture fit + deal lương. Có điểm khá vui là phía công ty sau khi nghe mức lương mình đưa ra thì hỏi ngược lại mình là ""mức thấp nhất để bạn có thể chấp nhận là bao nhiêu"". Mình cũng nói mức thấp hơn ra nhưng về sau khi nhận offer letter thì vẫn nhận đúng với mức đề ra ban đầu 

 
"
30022237,2024-01-23 13:54:00,[],"

Có bác nào phỏng vấn cty Rackspace (Just Analytics) cũ chưa cho em xin review với ạ.

 
"
30037929,2024-01-24 12:28:00,[],"

Chưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường

Công ty: NEXON VINA NETWORKS
Thời điểm: 1/2024
Vị trí: QA Game Tester
Nộp CV trên Vietnamworks.
Ngôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn
Vòng 1:
Lên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn
Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp
Phỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau
Nếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:

Giới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.
Mong muốn được học hỏi và tìm kiếm công việc như thế nào
Đi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.

Chia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất
Hỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không
Hỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...
Ví dụ về model nhân vật, vũ khí và khi test thì cần test những gì
Kết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay 

Bài học rút ra:

Nên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt
Improve giao tiếp tiếng anh cho nó trôi chảy
Ai cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt 

 
"
30348220,2024-02-17 17:28:00,[],"

Công ty: rapiddweller GmbH
Thời điểm: 2/2024
Vị trí: Full-Stack Developer - Low-Code/No-Code Focus
Nộp CV trên ITViec.
Ngôn ngữ: Tiếng Anh.
Vòng 1:

Nhận task từ HR qua mail link cho bác nào muốn làm thử, cũng khá dễ.
Team tuyển dụng sẽ gửi link cho mình chọn thời gian để có 1 cái meeting giới thiệu và giải đáp thắc mắc nhẹ.
Sau khi làm xong thì submit qua mail và book thêm 1 cái meeting để trình bày
Vòng 2 :

Trình bày trực tiếp với 2 ông cofounder & chief executive. Các câu hỏi liên quan tới cách mình chọn solution, thiết kế, và cách hoạt động.
Sau phần trình bày thì đến giới thiệu bản thân, công việc hiện tại, tại sao lại apply vào cty của mấy ổng. Cuối cùng là mức lương mong muốn.
Bài học rút ra:

Nên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt
Improve giao tiếp tiếng anh cho nó trôi chảy
Tìm hiểu sâu vào công nghệ mà mình áp dụng để giải quyết vấn đề.
Nên học thêm về kỹ năng thuyết trình.


 
"
30455743,2024-02-24 10:39:00,[],"

bác nào phỏng vấn dev 3 .net ở F* chưa ạ

 
"
