UserID,MessageTime,Quote,Text
33097671,2024-08-07 14:21:00,"[['33096956'], {'blockid': '1847816', 'data_source': '33096956', 'data_text': '\n\nminhmoon said:\n\n\n\nNộp qua Amazon Jobs mà được process chắc profile bác phải có gì đặc biệt rồi chứ mình thấy giờ vào bigtech hầu như thông qua refer hết.\n\nClick to expand...\n\n'}]","



minhmoon said:



Nộp qua Amazon Jobs mà được process chắc profile bác phải có gì đặc biệt rồi chứ mình thấy giờ vào bigtech hầu như thông qua refer hết.

Click to expand...

nó thấy giống lòng tham đeo mặt nạ người, nên nó phải hỏi đi hỏi lại cho chắc ""are you greed wearing a human face?""

 
"
33115664,2024-08-08 14:57:00,"[['33096956'], {'blockid': '1847816', 'data_source': '33096956', 'data_text': '\n\nminhmoon said:\n\n\n\nNộp qua Amazon Jobs mà được process chắc profile bác phải có gì đặc biệt rồi chứ mình thấy giờ vào bigtech hầu như thông qua refer hết.\n\nClick to expand...\n\n'}]","



minhmoon said:



Nộp qua Amazon Jobs mà được process chắc profile bác phải có gì đặc biệt rồi chứ mình thấy giờ vào bigtech hầu như thông qua refer hết.

Click to expand...

Giờ refer không có tác dụng gì đâu vì ai cũng qua refer hết. Từ khi referrer thẳng vào team mà họ quen thôi

 
"
33117010,2024-08-08 16:17:00,"[['30037929'], {'blockid': '1786434', 'data_source': '30037929', 'data_text': '\n\nMeoVuiVe9121 said:\n\n\n\nChưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường\n\nCông ty: NEXON VINA NETWORKS\nThời điểm: 1/2024\nVị trí: QA Game Tester\nNộp CV trên Vietnamworks.\nNgôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn\nVòng 1:\nLên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn\nLàm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp\nPhỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau\nNếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:\n\nGiới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.\nMong muốn được học hỏi và tìm kiếm công việc như thế nào\nĐi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.\n\nChia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất\nHỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không\nHỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...\nVí dụ về model nhân vật, vũ khí và khi test thì cần test những gì\nKết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay \n\nBài học rút ra:\n\nNên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt\nImprove giao tiếp tiếng anh cho nó trôi chảy\nAi cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt \n\nClick to expand...\n\n'}]","



MeoVuiVe9121 said:



Chưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường

Công ty: NEXON VINA NETWORKS
Thời điểm: 1/2024
Vị trí: QA Game Tester
Nộp CV trên Vietnamworks.
Ngôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn
Vòng 1:
Lên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn
Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp
Phỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau
Nếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:

Giới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.
Mong muốn được học hỏi và tìm kiếm công việc như thế nào
Đi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.

Chia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất
Hỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không
Hỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...
Ví dụ về model nhân vật, vũ khí và khi test thì cần test những gì
Kết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay 

Bài học rút ra:

Nên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt
Improve giao tiếp tiếng anh cho nó trôi chảy
Ai cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt 

Click to expand...

""Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp"" anh có thể review rõ hơn về phần này được k ạ?

 
"
33117575,2024-08-08 16:49:00,"[['33117010'], {'blockid': '2002868', 'data_source': '33117010', 'data_text': '\n\nGoatcr7 said:\n\n\n\n""Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp"" anh có thể review rõ hơn về phần này được k ạ?\n\nClick to expand...\n\n'}]","



Goatcr7 said:



""Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp"" anh có thể review rõ hơn về phần này được k ạ?

Click to expand...

Bài viết tiếng Anh thì sẽ cho 1 chủ đề cho sẵn (không biết các đợt sau có thay đổi không), đợt mình test là về Childhood memory about video games. Còn 1 bài trắc nghiệm ngữ pháp sẽ giống với kiểm tra cấp 3, sử dụng ngữ pháp, câu từ tình huống,...

 
"
33117945,2024-08-08 17:17:00,"[['33117575'], {'blockid': '1786434', 'data_source': '33117575', 'data_text': '\n\nMeoVuiVe9121 said:\n\n\n\nBài viết tiếng Anh thì sẽ cho 1 chủ đề cho sẵn (không biết các đợt sau có thay đổi không), đợt mình test là về Childhood memory about video games. Còn 1 bài trắc nghiệm ngữ pháp sẽ giống với kiểm tra cấp 3, sử dụng ngữ pháp, câu từ tình huống,...\n\nClick to expand...\n\n'}]","



MeoVuiVe9121 said:



Bài viết tiếng Anh thì sẽ cho 1 chủ đề cho sẵn (không biết các đợt sau có thay đổi không), đợt mình test là về Childhood memory about video games. Còn 1 bài trắc nghiệm ngữ pháp sẽ giống với kiểm tra cấp 3, sử dụng ngữ pháp, câu từ tình huống,...

Click to expand...

Vâng ạ e cám ơn a nhiều nhé

 
"
33123137,2024-08-09 01:26:00,"[['30037929'], {'blockid': '1786434', 'data_source': '30037929', 'data_text': '\n\nMeoVuiVe9121 said:\n\n\n\nChưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường\n\nCông ty: NEXON VINA NETWORKS\nThời điểm: 1/2024\nVị trí: QA Game Tester\nNộp CV trên Vietnamworks.\nNgôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn\nVòng 1:\nLên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn\nLàm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp\nPhỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau\nNếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:\n\nGiới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.\nMong muốn được học hỏi và tìm kiếm công việc như thế nào\nĐi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.\n\nChia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất\nHỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không\nHỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...\nVí dụ về model nhân vật, vũ khí và khi test thì cần test những gì\nKết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay \n\nBài học rút ra:\n\nNên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt\nImprove giao tiếp tiếng anh cho nó trôi chảy\nAi cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt \n\nClick to expand...\n\n'}]","



MeoVuiVe9121 said:



Chưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường

Công ty: NEXON VINA NETWORKS
Thời điểm: 1/2024
Vị trí: QA Game Tester
Nộp CV trên Vietnamworks.
Ngôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn
Vòng 1:
Lên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn
Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp
Phỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau
Nếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:

Giới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.
Mong muốn được học hỏi và tìm kiếm công việc như thế nào
Đi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.

Chia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất
Hỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không
Hỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...
Ví dụ về model nhân vật, vũ khí và khi test thì cần test những gì
Kết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay 

Bài học rút ra:

Nên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt
Improve giao tiếp tiếng anh cho nó trôi chảy
Ai cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt 

Click to expand...

Cho mình hỏi bài viết bằng tiếng Anh là chủ đề gì và vòng 2 là phỏng vấn về gì vậy ạ

 
"
33123141,2024-08-09 01:28:00,"[['30037929'], {'blockid': '1786434', 'data_source': '30037929', 'data_text': '\n\nMeoVuiVe9121 said:\n\n\n\nChưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường\n\nCông ty: NEXON VINA NETWORKS\nThời điểm: 1/2024\nVị trí: QA Game Tester\nNộp CV trên Vietnamworks.\nNgôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn\nVòng 1:\nLên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn\nLàm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp\nPhỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau\nNếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:\n\nGiới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.\nMong muốn được học hỏi và tìm kiếm công việc như thế nào\nĐi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.\n\nChia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất\nHỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không\nHỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...\nVí dụ về model nhân vật, vũ khí và khi test thì cần test những gì\nKết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay \n\nBài học rút ra:\n\nNên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt\nImprove giao tiếp tiếng anh cho nó trôi chảy\nAi cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt \n\nClick to expand...\n\n'}]","



MeoVuiVe9121 said:



Chưa thấy anh em nào làm về vị trí QA nên mình review về vị trí này, cũng như lần đầu đi phỏng vấn offline với tư cách là sinh viên mới ra trường

Công ty: NEXON VINA NETWORKS
Thời điểm: 1/2024
Vị trí: QA Game Tester
Nộp CV trên Vietnamworks.
Ngôn ngữ: Có thể chọn tiếng Anh hoặc tiếng Việt lúc phỏng vấn
Vòng 1:
Lên trụ sở công ty ở tòa UOA Tân Trào, quận 7 để phỏng vấn
Làm 1 bài viết tiếng Anh ít nhất 5 câu về chủ đề cho sẵn, 1 bài trắc nghiệm ngữ pháp
Phỏng vấn: Sẽ được phỏng vấn với 3 team lead khác nhau
Nếu chọn tiếng Anh để phỏng vấn thì câu hỏi sẽ xoay quanh về:

Giới thiệu bản thân, lý do chọn công ty, tại sao bạn lại biết đến công ty.
Mong muốn được học hỏi và tìm kiếm công việc như thế nào
Đi sâu vào CV và liên quan đến công ty thì sẽ đổi sang tiếng Việt.

Chia sẻ kinh nghiệm/kĩ năng có đc từ công ty gần nhất
Hỏi về các bug đã từng gặp ở công ty trước, có ấn tượng nào không
Hỏi về các từ viết tắt, hoặc giải thích về các thể loại game như FPS, MMORPG,...
Ví dụ về model nhân vật, vũ khí và khi test thì cần test những gì
Kết quả: Tạch vòng 2 vì nhận được thư chia buồn sáng nay 

Bài học rút ra:

Nên chuẩn bị kỹ càng các câu hỏi, tập luyện khả năng giao tiếp để trôi chảy hơn, đỡ bị cứng họng, não bị đơ khi phỏng vấn. Càng ít vấp càng tốt
Improve giao tiếp tiếng anh cho nó trôi chảy
Ai cb phỏng vấn ở đây thì chúc anh em phỏng vấn đầu xuôi đuôi lọt 

Click to expand...

Cho mình hỏi bài viết tiếng Anh về chủ đề gì và vòng 2 phỏng vấn về gì vậy ạ

 
"
33125022,2024-08-09 08:53:00,[],"

Có bác nào từng pv Supercoder chưa nhỉ. Cho e xin review về vòng technical ạ. Thanks!

 
"
33126055,2024-08-09 09:38:00,"[['33123141'], {'blockid': '2028103', 'data_source': '33123141', 'data_text': '\n\nnguyennguyen012 said:\n\n\n\nCho mình hỏi bài viết tiếng Anh về chủ đề gì và vòng 2 phỏng vấn về gì vậy ạ\n\nClick to expand...\n\n'}]","



nguyennguyen012 said:



Cho mình hỏi bài viết tiếng Anh về chủ đề gì và vòng 2 phỏng vấn về gì vậy ạ

Click to expand...

Bác check các reply trước là có. Còn vòng 2 mình tạch, nhưng chắc là culture fit và deal lương

 
"
33130478,2024-08-09 13:42:00,"[['33126055'], {'blockid': '1786434', 'data_source': '33126055', 'data_text': '\n\nMeoVuiVe9121 said:\n\n\n\nBác check các reply trước là có. Còn vòng 2 mình tạch, nhưng chắc là culture fit và deal lương\n\nClick to expand...\n\n'}]","



MeoVuiVe9121 said:



Bác check các reply trước là có. Còn vòng 2 mình tạch, nhưng chắc là culture fit và deal lương

Click to expand...

culture fit vẫn tạch được à bác

 
"
